Chave;Status;Tipo Venda;CD;Fornecedor;Oferta;Indústria;Projeto Conectividade;Descr Proj/VAN;Cliente;CNPJ;UF;Código Bandeira;Descrição Bandeira;Produto;Descrição Produto;Código EAN;Tipo estratégico;Pedido Venda;Pedido OL;Nr. Nota;Data;DC. Ent;Margem;Qtd;VPF;% DC PDV Comercial;% Desc. Comercial Industria;% Desc. Financeiro Industria;% Ressarc;Vlr. Ressar. Dinheiro;Vlr. Ressar. Repos. Mercadoria;A.D.;DANFE;% Soma OL;Vlr Ressarc Desc Soma OL;% Soma OL Financ;Vlr Soma OL Financ;% Desconto Adicional;Vlr Voucher Ind;% ICMS Destino;% ICMS Origem;% Repasse;Tipo Proj;Desconto Entrada MSD;Margem MSD;PF MSD;Desconto Funcional;Ressarcimento Funcional
00997960000178-237659-7897572020177-12872588-50-3;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G04122 - DROGARIA P;00997960000178;RS;12767;VIVA FARMA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12872588;12872588;237659;2024-07-05 00:00:00;8,5;7;3;710,01;50;50;0;40,26;285,81;0;392763;43240761940292004710550590002376591305478891;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;279,914175
93674935000134-192657-7897572020177-12863172-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G09154 - MONTAGNER;93674935000134;RS;635;AGAFARMA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12863172;12863172;192657;2024-07-01 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;43240761940292004710550590001926571305037676;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
93674935000134-274501-7897572020177-12878264-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G09154 - MONTAGNER;93674935000134;RS;635;AGAFARMA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12878264;12878264;274501;2024-07-10 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;393412;43240761940292004710550590002745011305841150;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
68790815000155-191075-7897572020290-12863832-30-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G10582 - DROGARIA D;68790815000155;RS;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12863832;12863832;191075;2024-07-01 00:00:00;8,5;7;1;240,16;30;30;0;23,66;56,81;0;392763;43240761940292004710550590001910751305067258;0;0;0;0;0;;17;0;0;;8,5;6;243,08;30;54,81454
06371346000182-450675-7897572020191-12903841-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G13412 - FERREIRA E;06371346000182;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12903841;12903841;450675;2024-07-31 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590004506751307612581;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
06010082000131-193687-7897572020191-12864922-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G41991 - AZEVEDO E;06010082000131;RS;635;AGAFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12864922;12864922;193687;2024-07-01 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;43240761940292004710550590001936871305039591;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
01644910000170-260789-7897572020191-12874429-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G38039 - DROGARIA A;01644910000170;RS;635;AGAFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12874429;12874429;260789;2024-07-08 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;393412;43240761940292004710550590002607891305719370;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
88858709000173-333174-7897572020191-12887790-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G22439 - PEDRO PAUL;88858709000173;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12887790;12887790;333174;2024-07-17 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394140;43240761940292004710550590003331741306449740;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
09044424000122-364904-7897572020290-12893480-50-3;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G00111 - LUCIARA DE;09044424000122;RS;635;AGAFARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12893480;12893480;364904;2024-07-22 00:00:00;8,5;7;3;720,48;50;50;0;40,26;290,03;0;394885;43240761940292004710550590003649041306766937;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;284,03898
07796505000234-316181-7897572020191-12885766-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G01014 - FABIA RUTE;07796505000234;RS;635;AGAFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12885766;12885766;316181;2024-07-16 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394140;43240761940292004710550590003161811306294721;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
04582329000169-206532-7897572020177-12866099-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G28691 - OLICOLP DR;04582329000169;RS;635;AGAFARMA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12866099;12866099;206532;2024-07-02 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;43240761940292004710550590002065321305193531;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
11806563000198-375005-7897572020191-12896060-30-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G02097 - RENATO TRE;11806563000198;RS;7843;TCHE FARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12896060;12896060;375005;2024-07-23 00:00:00;8,5;7;1;236,67;30;30;0;23,66;55,98;0;394885;43240761940292004710550590003750051306859389;0;0;0;0;0;;17;0;0;;8,5;6;239,55;30;54,018525
07783263000163-348237-7897572020290-12891280-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G31893 - ROCHA RODR;07783263000163;RS;638;ASSOCIADAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12891280;12891280;348237;2024-07-19 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;394140;43240761940292004710550590003482371306619903;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
07560012000110-283419-7897572020191-12879527-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G22397 - COM DE MED;07560012000110;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12879527;12879527;283419;2024-07-11 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;393412;43240761940292004710550590002834191305940726;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
12871656000169-304425-7897572020191-12883346-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G02529 - FARMAVIDAS;12871656000169;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12883346;12883346;304425;2024-07-15 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394140;43240761940292004710550590003044251306176413;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
03610682000304-319905-7897572020177-12885803-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G01660 - DROGARIA L;03610682000304;RS;638;ASSOCIADAS;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12885803;12885803;319905;2024-07-16 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394140;43240761940292004710550590003199051306320337;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
15470525000249-190947-7897572020191-12864170-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G03663 - FARMA SAO;15470525000249;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12864170;12864170;190947;2024-07-01 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;43240761940292004710550590001909471305072138;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
10624308000242-404889-7897572020191-12900646-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G01585 - FARMACIA D;10624308000242;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12900646;12900646;404889;2024-07-26 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590004048891307189693;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
13089284000186-219361-7897572020290-12868526-50-2;Chave não localizada;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G02511 - PAULA GLAS;13089284000186;RS;635;AGAFARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12868526;12868526;219361;2024-07-03 00:00:00;8,5;7;2;480,32;50;50;0;40,26;193,36;0;392763;43240761940292004710550590002193611305298820;0;0;0;0;0;;17;0;0;;8,5;6;243,08;;
07019667000347-412276-7897572020290-12899732-30-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G03307 - DROG E FCI;07019667000347;RS;14305;ULTRAPOPULAR FARMARCAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12899732;12899732;412276;2024-07-26 00:00:00;8,5;7;1;240,16;30;30;0;23,66;56,81;0;394885;43240761940292004710550590004122761307230310;0;0;0;0;0;;17;0;0;;8,5;6;243,08;30;54,81454
04432263000120-268504-7897572020177-12877628-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G03530 - NOSTRA FAR;04432263000120;RS;638;ASSOCIADAS;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12877628;12877628;268504;2024-07-09 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;393412;43240761940292004710550590002685041305790480;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
13089284000186-203768-7897572020290-12866374-50-3;Chave não localizada;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G02511 - PAULA GLAS;13089284000186;RS;635;AGAFARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12866374;12866374;203768;2024-07-02 00:00:00;8,5;7;3;720,48;50;50;0;40,26;290,04;0;392763;43240761940292004710550590002037681305175118;0;0;0;0;0;;17;0;0;;8,5;6;243,08;;
13089284000186-284402-7897572020290-12880254-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G02511 - PAULA GLAS;13089284000186;RS;635;AGAFARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12880254;12880254;284402;2024-07-11 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;393412;43240761940292004710550590002844021305943358;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
14444369000106-249814-7897572020290-12875246-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G03117 - ERIKA GRIE;14444369000106;RS;7843;TCHE FARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12875246;12875246;249814;2024-07-08 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;393412;43240761940292004710550590002498141305604783;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
08928058002236-387313-7897572020177-12897475-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G08257 - ULTRAMED P;08928058002236;RS;15914;ULTRAMED POPULAR;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12897475;12897475;387313;2024-07-24 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590003873131306979407;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
36182140000175-292090-7897572020290-12881604-50-3;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G06901 - VIDA FARMA;36182140000175;RS;12840;REDE VIDA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12881604;12881604;292090;2024-07-12 00:00:00;8,5;7;3;720,48;50;50;0;40,26;290,03;0;393412;43240761940292004710550590002920901306058604;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;284,03898
03784801000426-337512-7897572020191-12890013-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G06512 - FARMACIA T;03784801000426;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12890013;12890013;337512;2024-07-18 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394140;43240761940292004710550590003375121306506962;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
03784801000426-375243-7897572020191-12895565-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G06512 - FARMACIA T;03784801000426;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12895565;12895565;375243;2024-07-23 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590003752431306857515;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
18694159000119-225870-7897572020191-12870351-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G04104 - LOANA DAL;18694159000119;RS;12736;REDE SANAR;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12870351;12870351;225870;2024-07-04 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;43240761940292004710550590002258701305380455;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
17221014000138-304144-7897572020290-12884216-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G03600 - FABIANE CO;17221014000138;RS;12840;REDE VIDA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12884216;12884216;304144;2024-07-15 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;394140;43240761940292004710550590003041441306226924;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
07570083000284-275375-7897572020290-12878828-50-3;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G04553 - CRUZ AZUL;07570083000284;RS;638;ASSOCIADAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12878828;12878828;275375;2024-07-10 00:00:00;8,5;7;3;720,48;50;50;0;40,26;290,03;0;393412;43240761940292004710550590002753751305864450;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;284,03898
07019667000770-380336-7897572020191-12894950-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G06220 - DROG E FCI;07019667000770;RS;14305;ULTRAPOPULAR FARMARCAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12894950;12894950;380336;2024-07-23 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590003803361306906593;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
03784801000345-305798-7897572020290-12883442-50-3;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G05754 - FARMACIA T;03784801000345;RS;638;ASSOCIADAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12883442;12883442;305798;2024-07-15 00:00:00;8,5;7;3;720,48;50;50;0;40,26;290,03;0;394140;43240761940292004710550590003057981306168922;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;284,03898
08928058000888-286550-7897572020290-12880431-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G06005 - ULTRAMED P;08928058000888;RS;15914;ULTRAMED POPULAR;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12880431;12880431;286550;2024-07-11 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;393412;43240761940292004710550590002865501305986350;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
94817921000195-452755-7897572020290-12903842-50-3;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G05756 - DROGARIA B;94817921000195;RS;635;AGAFARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12903842;12903842;452755;2024-07-31 00:00:00;8,5;7;3;720,48;50;50;0;40,26;290,03;0;394885;43240761940292004710550590004527551307637381;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;284,03898
73406076000195-407251-7897572020191-12899992-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G15730 - SINDIFARMA;73406076000195;RS;205;REDE SOMAR;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12899992;12899992;407251;2024-07-26 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590004072511307203363;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
91461830000171-263707-7897572020191-12876608-50-2;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G49283 - ELPIDIO JO;91461830000171;RS;12840;REDE VIDA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12876608;12876608;263707;2024-07-09 00:00:00;8,5;7;2;473,34;50;50;0;40,26;190,54;0;393412;43240761940292004710550590002637071305766767;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;186,60945
06239465000186-216330-7897572020177-12868921-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G44771 - NEIS & SAN;06239465000186;RS;15276;ASSFARMA RS;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12868921;12868921;216330;2024-07-03 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;43240761940292004710550590002163301305263589;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
92316124000280-273905-7897572020290-12878301-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G39615 - UNIMED REG;92316124000280;RS;664;UNIMED C SUL SOC COOP T ME;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12878301;12878301;273905;2024-07-10 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;393412;43240761940292004710550590002739051305835602;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
09400182000162-407170-7897572020191-12900532-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G00688 - FORNARI E;09400182000162;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12900532;12900532;407170;2024-07-26 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590004071701307181025;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
05215792001530-452642-7897572020191-12902972-30-2;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G00102 - FARMATTANA;05215792001530;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12902972;12902972;452642;2024-07-31 00:00:00;8,5;7;2;473,34;30;30;0;23,66;111,97;0;394885;43240761940292004710550590004526421307634338;0;0;0;0;0;;17;0;0;;8,5;6;239,55;30;108,03705
07796505000234-264259-7897572020191-12876732-30-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G01014 - FABIA RUTE;07796505000234;RS;635;AGAFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12876732;12876732;264259;2024-07-09 00:00:00;8,5;7;1;236,67;30;30;0;23,66;55,98;0;393412;43240761940292004710550590002642591305735725;0;0;0;0;0;;17;0;0;;8,5;6;239,55;30;54,018525
04192284000116-375480-7897572020191-12895585-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G01440 - DROGARIA C;04192284000116;RS;15276;ASSFARMA RS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12895585;12895585;375480;2024-07-23 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590003754801306861746;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
09426361000179-444195-7897572020177-12903846-50-13;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G01634 - THIAGO KRA;09426361000179;RS;7843;TCHE FARMA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12903846;12903846;444195;2024-07-31 00:00:00;8,5;7;13;3076,71;50;50;0;40,26;1238,53;0;394885;43240761940292004710550590004441951307563718;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;1212,961425
14444369000106-213860-7897572020191-12868716-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G03117 - ERIKA GRIE;14444369000106;RS;7843;TCHE FARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12868716;12868716;213860;2024-07-03 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;392763;43240761940292004710550590002138601305269350;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
20535777000168-250254-7897572020191-12876209-50-3;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G04147 - GUIMARAES;20535777000168;RS;638;ASSOCIADAS;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12876209;12876209;250254;2024-07-08 00:00:00;8,5;7;3;710,01;50;50;0;40,26;285,81;0;393412;43240761940292004710550590002502541305587531;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;279,914175
20535777000168-303074-7897572020290-12885230-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G04147 - GUIMARAES;20535777000168;RS;638;ASSOCIADAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12885230;12885230;303074;2024-07-15 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;394140;43240761940292004710550590003030741306147438;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
94498706001140-327670-7897572020177-12888842-30-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G04003 - CVS ROSA;94498706001140;RS;15308;UNIFABRA NICOLA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12888842;12888842;327670;2024-07-17 00:00:00;8,5;7;1;236,67;30;30;0;23,66;55,98;0;394140;43240761940292004710550590003276701306392210;0;0;0;0;0;;17;0;0;;8,5;6;239,55;30;54,018525
03299990000107-306900-7897572020191-12884252-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G03890 - BIANCINI &;03299990000107;RS;635;AGAFARMA;100058;JANUMET 50MG 1000MG C 56 COMP;7897572020191;Diabetes;0000RCV12884252;12884252;306900;2024-07-15 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394140;43240761940292004710550590003069001306148158;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
12448811000139-374008-7897572020290-12895536-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G02883 - FARMACIA C;12448811000139;RS;10437;INDIVIDUAL;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12895536;12895536;374008;2024-07-23 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;394885;43240761940292004710550590003740081306883953;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
03610682001700-218092-7897572020290-12867899-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G07800 - FARMACIA A;03610682001700;RS;638;ASSOCIADAS;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12867899;12867899;218092;2024-07-03 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;392763;43240761940292004710550590002180921305288668;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
36113481000199-287919-7897572020177-12879562-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G06863 - FARMACIA J;36113481000199;RS;12840;REDE VIDA;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12879562;12879562;287919;2024-07-11 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;393412;43240761940292004710550590002879191305999092;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
10632796000744-441380-7897572020177-12903839-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G07056 - ASSOCIADAS;10632796000744;RS;638;ASSOCIADAS;100054;JANUMET 50 MG 850 MG C 56 COMP;7897572020177;Diabetes;0000RCV12903839;12903839;441380;2024-07-31 00:00:00;8,5;7;1;236,67;50;50;0;40,26;95,27;0;394885;43240761940292004710550590004413801307574854;0;0;0;0;0;;17;0;0;;8,5;6;239,55;50;93,304725
10249120000180-202763-7897572020290-12867701-50-1;OK;PBM;CD RS;F00026;;RCV;RCV;MSD RECEITA VIDA(FIDELIZE);G04520 - TONDO & CA;10249120000180;RS;635;AGAFARMA;198176;JANUVIA 100MG C 28 COMP REV;7897572020290;Diabetes;0000RCV12867701;12867701;202763;2024-07-02 00:00:00;8,5;7;1;240,16;50;50;0;40,26;96,68;0;392763;43240761940292004710550590002027631305170794;0;0;0;0;0;;17;0;0;;8,5;6;243,08;50;94,67966
